,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=FBgn0000241,87.05309579637434,-0.12551556607801378,0.39977267740369243,-0.3139673448750164,0.7535458405989051,0.9531945293893219
ID=FBgn0000244,614.0818674645631,-0.37926684342867906,0.15864431372880275,-2.390674046326194,0.01681747601668744,0.13959296314750858
ID=FBgn0000246,209.1902286897394,0.17652864685853967,0.2852150537531074,0.6189317307611307,0.5359613339659666,0.8850452056048022
ID=FBgn0000247,3287.6233475352033,-0.15077528145784164,0.1421589716683365,-1.0606103834910074,0.2888670017417496,0.732904837425547
ID=FBgn0000250,2871.9958288751213,-0.07862687626188346,0.12912254030067932,-0.6089322288640707,0.5425693607861721,0.8869059600584163
ID=FBgn0000253,13931.218191517928,0.043380446850197506,0.2427232800705116,0.17872388193499775,0.8581545160295869,0.9783701094110097
ID=FBgn0000256,2593.6018915873683,-0.4005831714969571,0.13215218068655762,-3.031226343869965,0.002435625907795372,0.03235000016288075
ID=FBgn0000257,907.4195362463998,0.09409059890081758,0.16146041565165245,0.5827471614083797,0.5600635197861823,0.8940752009562324
ID=FBgn0000259,2629.3640171148554,-0.07760529876177068,0.23646446371634144,-0.32819011170686774,0.7427679238910523,0.950431934143797
ID=FBgn0000261,2307.882135111113,-0.1350221008362099,0.15258796875442743,-0.8848803869557519,0.3762211472142526,0.8027384209909701
ID=FBgn0000273,3516.978871764822,-0.09490718842662005,0.22041348789803014,-0.43058702682717376,0.6667686758236782,0.9300821306348868
ID=FBgn0000283,4395.234168988763,-0.09714383772860842,0.1423992292127045,-0.6821935642889104,0.4951165635952378,0.8693984123331749
ID=FBgn0000286,602.8478153302182,-0.5294265114982714,0.14040710579862117,-3.7706532620763586,0.0001628207706310474,0.0033966713481917146
ID=FBgn0000289,4166.439158762462,-0.20405570525642736,0.10817418263395076,-1.8863623490174994,0.05924614262685557,0.32108289233144405
ID=FBgn0000299,61738.587108266016,0.6578039090888764,0.14834962415057007,4.434146111629017,9.24379221875643e-06,0.00027399456704012786
ID=FBgn0000307,2363.7079038576876,-0.035863019979454465,0.19487842716657583,-0.1840276550918584,0.8539917597887046,0.9782703991194991
ID=FBgn0000308,22074.926889496157,0.02258821286228525,0.2153147515579135,0.10490787416490444,0.9164489107696909,0.9851306516537408
ID=FBgn0000316,376.58518493296117,0.1186183368161689,0.1866843798544889,0.6353950818414799,0.5251707749052296,0.8783364007054709
ID=FBgn0000317,1690.2235818708243,-0.10500357166577093,0.12660770516878014,-0.8293616215995002,0.40689981137174314,0.825957126361944
ID=FBgn0000318,1266.6308724452665,0.21079385042704943,0.1293767572157562,1.6293023180007313,0.10324903569894327,0.44212278967343205
ID=FBgn0000319,17060.9561478422,0.04649375985696387,0.12434469292325893,0.3739102873144585,0.7084710625306723,0.9426009121866769
