	Merozoite_1	Merozoite_2	Merozoite_3	IntraEri_1	IntraEri_2	IntraEri_3
g1028	246.4782746789291	325.2892554690738	234.2004696309807	192.45503475939952	233.11385816104877	172.7010319785781
g1029	3401.002644964901	3475.1198678329765	3081.184052737306	4230.042619660204	4246.940500441079	4114.1094832749195
g103	320.024211478287	433.18222634247945	345.4583933819238	408.7189397983124	354.59572790694745	389.6398003364564
g1030	715.5820877775361	619.9819968098684	945.4383383584709	662.6802227797881	633.6756989448227	655.8389301647345
g1031	431.3369806881259	539.4648543670284	527.3320769565249	450.3844627874608	538.4601794142535	526.9892787892182
g1032	455.1897169473771	578.1130827395915	670.5957048002051	537.683653812343	525.3270043065888	486.22874439606386
g1033	151.0673296419243	254.43417011937456	212.35530652006494	152.77358429354396	144.4649261843119	125.37244938937046
g1034	2434.966826465227	3001.679070269077	2653.9333044517207	3283.640026049549	3575.50692306172	3430.0665814447793
g1035	2196.439463872715	2421.9556446806287	2097.135658647914	3216.1815602575944	3276.7271893623474	3287.1149442365604
g1036	576.4411262652374	644.1371395427203	748.831870360229	914.657433237971	937.3803733095693	947.9238970009875
g1037	10018.149228885504	8895.533897084968	8478.971449329865	8468.02152941358	8618.646164404972	8353.39823805109
g1038	1206.5509091137899	1505.670563681109	1378.7854112331488	865.0556201556515	819.1817973405869	820.0401350660673
g1039	129.20232140427734	194.85148471167292	182.8897376727832	140.86914915378728	159.23974818043473	128.2701177111587
g104	814.9684888577494	1067.657308792059	861.6138752584453	934.4981584708988	970.2133110787312	907.3565404959523
g1040	2931.8988318662937	3344.6820970755757	2968.9100748881806	2982.0610025090464	2595.4437306522404	2624.128432211415
g1041	1319.8514063452333	930.7781666392309	973.3798260584795	1529.7199154587324	1275.559632331936	1346.643058079047
g1042	576.4411262652374	740.7577104741284	725.4626261020401	865.0556201556515	748.590981136889	761.507234965945
g1043	230.57645050609494	280.1996557010834	433.85509992376905	303.5630960637952	351.31243413003125	283.58513975900746
g1044	920.3180740027756	666.6819394267156	782.3616556002393	1021.7973494957811	765.0074500214699	850.3690635007839
g1045	339.90149169432965	286.6410270965106	304.8162294546387	240.07277531842624	272.51338348404295	270.44904336690087
g1046	2188.4885517862976	2157.8594174681134	1970.1288963751479	2355.0940851485284	2324.5719940566555	2311.180253458287
g1047	586.3797663732587	495.9855974478947	493.8022917165146	452.36853531075354	448.16960054905854	416.8778825612657
g1049	109.32504118823468	119.16537081540326	139.19941145095166	188.486889712814	164.164688845809	158.01951248151778
g105	1606.0842414562476	1452.5292496688344	1599.777177587762	958.3070287504121	911.1140230942399	995.2524795901951
g1050	506.87064550908804	391.3133122722026	524.2839146619785	529.747363719172	541.7434731911696	458.41112850689694
g1051	79.50912086417067	38.648228372563224	94.493031130938	47.617740559026686	52.53270043065888	42.11277960998885
g1052	2894.1319994558125	3391.382039692423	3289.9831699137335	3436.413610343093	3549.2405728463905	3484.15639011816
g1053	490.96882133625394	433.18222634247945	399.3092605855767	390.8622870886774	380.8620781222769	403.7417861691591
g1054	596.31840648128	616.7613111121548	588.2953228474527	511.8907110095369	543.3851200796278	499.75119656440893
g1055	3132.6593620483245	4301.2257492965155	3578.542533797458	3811.403317245428	3779.071137230523	3666.902672278937
g1056	393.5701482776448	365.5478266904938	341.39417698919533	378.95785194892073	372.65384367998644	380.1740838186149
g1057	421.39834058010456	371.98919808592103	333.2657442037383	353.1649091461146	272.51338348404295	298.84619292042544
g1058	628.1220548269483	512.0890259364627	525.2999687601606	664.6642953030808	610.6926425064095	666.2705361231722
g1059	498.91973342267096	405.80639791191385	429.79088353104055	535.6995812890502	494.13571342588506	509.79644674660807
g106	842.7966811602091	1070.8779944897726	2307.4588569716148	759.8997764211342	717.3996902561853	697.1789982222465
g1060	1075.3608596879083	856.7023955918181	890.0633900075449	1097.1921053809067	1052.2956555016356	1117.1477269934196
g1061	1119.0908761632022	966.2057093140805	887.0152277129985	1087.2717427644427	1191.8356410205733	1189.5894350381252
g1062	872.6126014842731	800.3403958818301	876.8546867311773	882.9122728652866	909.4723762057819	804.9722597927685
g1063	188.83416205240536	252.82382727051774	274.3346065091748	164.67801943330065	188.78939217268035	162.07624813202128
g1064	1015.7290190397804	855.0920527429613	1011.9898817894003	811.4856620267465	893.055907321201	797.8246779323575
g1065	95.41094503700481	75.68611389626965	132.08703276367675	63.49032074536892	70.59081620369787	77.46433313580518
g1066	1407.311439295821	1175.5502796654646	1071.937073582146	1311.4719378965267	1178.7024659129086	1253.144960229347
g1067	1508.6855683976385	1175.5502796654646	1468.1981718731763	1452.341087050314	1498.8236091622362	1493.0718972734119
g1068	2586.0341561071514	2597.48301520602	2392.8074012189136	2926.5069718568484	2895.8651112400707	2853.6237632970424
g1069	602.2815905460928	660.2405680312884	604.5521884183667	599.1899020344192	563.0848827411248	595.5674290715396
g107	3410.941285072922	3323.747640040437	2920.1394781754384	3071.3442660572214	2820.3493543709988	2825.9993252959944
g1070	598.3061345028843	653.7991966358612	595.4077015347275	591.2536119412481	561.4432358526668	590.54480398044
g1071	113.30049723144322	175.5273705253913	205.7509548818811	160.7098743867151	159.23974818043473	175.2123445241279
g1072	1325.814590410046	1132.071022746331	1169.4782670076304	1188.4594414523744	1203.32716923978	1186.3054109400987
g1073	731.4839119503702	816.443824370398	828.0840900184351	630.9350624071036	595.9178205102867	585.1358231131019
g1074	866.6494174194604	832.5472528589661	714.2860310220366	867.0396926789443	963.6467235248988	907.7428962721907
g1075	89.44776097219201	93.39988523369445	254.52155159462328	124.99656896744506	41.04117221145225	81.7142466744279
g1076	161.00596974994562	207.73422750252732	322.5971761728259	230.15241270196233	193.71433283805462	210.95025382618266
g1077	1282.0845739347521	1249.6260507128775	1585.5524202132121	884.8963453885793	1103.1867090438363	927.0606850841123
g1078	2202.4026479375275	2244.8179313063806	2524.8944339825903	2787.621895226354	2526.4945613370005	2740.035165082944
g1079	936.2198981756097	933.9988523369445	965.2513932730225	1136.8735558467622	1132.7363530360822	1147.6698333162556
g108	95.41094503700481	132.0481136062577	188.986062261876	79.36290093171115	57.45764109603315	69.54403972291736
g1080	1117.103148141598	1209.3674794914575	1044.5036129312284	1660.6687019960557	1577.6226598082244	1658.625347391579
g1081	592.3429504380715	558.7889685533099	573.0545113747207	632.9191349303965	653.3754616063198	622.2259776319911
g1082	3766.7446009400855	3705.398895219499	3381.428038750125	4301.469230498744	4153.366627798968	4317.525799464453
g1083	421.39834058010456	389.70296942334585	436.90326221831543	400.7826497051413	366.08725612615405	420.16190665929236
g1084	439.28789277454297	420.29948355162503	328.1854737128276	323.4038212967229	408.7700752260644	353.12917948192484
g1085	427.3615246449174	690.8370821595676	878.8867949275415	297.6108784939168	315.19620258395327	284.93738497584195
g1086	1794.918403508653	1718.2358197302067	1550.4985538259286	1970.1840156297292	1653.1384166772966	1828.428711048369
g1087	349.840131802351	328.50994116678737	317.00887863282423	519.827001102708	499.0606540912593	529.500591334768
g1088	490.96882133625394	636.0854252984363	567.97424088381	527.7632911958791	494.13571342588506	496.6603503545015
g1089	757.3243762312256	1043.502166059207	1212.1525391312798	956.3229562271193	891.4142604327428	938.8445362593843
g109	1142.9436124224535	1086.9814229783406	915.4647424620981	1168.6187162194467	1106.4700028207526	1147.090299651898
g1090	97.39867305860908	112.72399941997607	175.7773589855083	59.522175698783364	108.34869463823394	80.5551793457126
g1091	910.3794338947542	584.5544541350188	606.584296614731	807.517516980161	888.1309666558267	930.3447091821389
g1092	1371.5323349069442	1204.536450944887	1467.1821177749941	1234.0931094881084	1175.4191721359923	1239.622508061002
g1093	952.1217223484439	861.5334241383885	720.3823556111294	1075.367307624686	1045.7290679478033	1020.3656050456931
g1094	286.2328351110144	244.77211302623374	240.80482126916453	214.27983251562011	265.94679593021056	235.09748984108452
g1095	934.2321701540054	848.6506813475341	729.5268424947685	746.0112687580848	792.9154471252574	843.6078374166115
g1096	274.30646698138884	302.7444555850786	536.4765638401641	438.4800276477041	390.71195945302543	409.3439449246163
g1097	425.3737966233131	217.39628459566813	250.96536225098583	355.14898166940736	369.37054990307024	340.3794388660566
g1098	560.5393020924032	404.19605506305703	375.9400163273877	468.2411154970958	553.2350014103763	509.2169130822504
g1099	2492.6109390917504	2148.1973603749725	1963.016517687873	2115.021309830102	2135.782601883975	2243.761170504681
g11	854.7230492898348	808.3921101261141	881.9349572220879	811.4856620267465	783.0655657945089	786.4271825333238
g110	333.9383076295168	326.8995983179306	315.99282453464207	400.7826497051413	436.67807232985194	404.3213198335168
g1100	1039.5817552990316	1086.9814229783406	1085.1457768585137	1224.1727468716444	1236.1601070089418	1126.9997992874996
g1101	683.7784394318678	549.1269114601691	586.2632146510883	1065.4469450082222	1029.3125990632225	1103.045741160717
g1102	731.4839119503702	608.7095968678708	601.5040261238203	575.3810317549058	590.9928798449124	585.5221788893404
g1103	1210.5263651569985	1228.691593677739	1067.8728571894176	1339.2489532226257	1365.8502111971309	1393.0057512276585
g1104	208.71144226844802	185.1894276185321	175.7773589855083	186.5028171895212	201.92256728034508	218.67736935095124
g1105	2512.4882193077933	2001.6561611290035	2082.9109012733643	2700.322704201472	2633.2016090867764	2629.730590966872
g1106	578.4288542868417	471.83045471504266	456.20829008377586	581.3332493247842	618.9008769486999	637.4870307934091
g1107	1206.5509091137899	1106.3055371646221	919.5289588548267	1497.974755086048	1699.104529554123	1583.6723268013236
g1108	810.9930328145409	874.4161669292429	720.3823556111294	746.0112687580848	766.6490969099281	815.0175099749677
g1109	1721.3724667092952	2053.187132292421	1586.0604472623031	1745.9838204976452	1692.5379420002907	1784.9636862215455
g111	1200.5877250489773	1149.784794083756	1057.7123162075961	1581.3058010643447	1405.249736520125	1387.7899482484397
g1110	850.7475932466263	1088.5917658271974	912.4165801675517	823.3900971665032	837.2399131136259	859.0620684661486
g1111	192.8096180956139	159.4239420368233	143.26362784368018	124.99656896744506	109.99034152669202	114.168131878456
g1112	3208.1930268692868	3330.1890114358644	2924.203694568167	3763.7855766864013	3573.865276173262	3642.7554362640353
g1113	504.8829174874838	365.5478266904938	319.04098682918845	363.0852717625785	352.9540810184893	413.40068057511985
g1114	520.7847416603179	375.2098837836346	431.82299172740477	517.8429285794152	471.1526569874718	500.13755234064735
g1115	695.7048075614935	616.7613111121548	588.2953228474527	706.3298182922292	763.3658031330118	706.4515368519689
g1116	747.3857361232043	753.6404532649829	773.2171687166001	753.947558851256	765.0074500214699	778.3137112323168
g1117	2542.304139631857	3475.1198678329765	2832.7588257317752	3277.6878084796704	3340.751418012213	3113.834378593625
g1118	960.0726344348609	1130.4606798974742	974.3958801566616	1015.8451319259027	980.0631924094797	966.2757963723128
g1119	2168.611271570255	2713.4277003237094	2234.3029619025015	3480.063205855534	3874.286656761092	3783.5821167029426
g112	184.85870600919682	202.90319895595692	237.75665897461815	196.4231798059851	137.89833863047954	154.1559547191335
g1120	465.12835705539845	616.7613111121548	462.30461467286864	624.9828448372253	590.9928798449124	605.8058571418579
g1121	687.7538954750763	666.6819394267156	612.6806212038238	696.4094556757653	760.0825093560957	751.6551626718651
g1122	260.39237083015894	231.88937023537935	312.9446622400957	345.2286190529435	267.5884428186687	279.52840410850393
g1123	127.21459338267307	98.23091378026486	109.73384260366991	128.96471401403062	142.82327929585384	125.56562727748968
g1124	1784.9797634006316	1660.2634771713617	1443.8128735168052	2420.56847841719	2460.828685798677	2620.45805233715
g1125	401.5210603640619	363.937483841637	473.4812097528721	462.2888979272174	515.4771229758403	525.4438556842645
g1126	1365.5691508421314	1115.967594257763	1094.2902637421528	1630.9076141466642	1626.872066461967	1662.6820830420825
g1127	524.7601977035265	428.35119779590906	447.0638032001367	684.5050205360087	584.42629229108	597.4992079527317
g1128	256.41691478695043	291.472055643081	264.1740655273535	378.95785194892073	405.4867814491482	371.8674346294887
g113	3820.4132575234007	3684.4644381843605	3325.5450633501077	3545.5375991241954	3542.673985292558	3531.6781505954864
g1130	20181.40260334812	23153.509480863086	19471.660737562317	24592.57892621399	25003.923758105168	24628.635312094946
g1131	1037.5940272774274	1378.4534786214217	1077.0173440730566	847.1989674460165	942.3053139749436	910.2542088177405
g1132	651.9747910861995	544.2958829135987	567.97424088381	567.4447416617347	627.1091113909904	609.4762370161229
g1133	1977.7893814962456	2099.8870749092684	1779.1107259169078	2567.389845140856	2367.254813156566	2586.8450998044063
g1134	4319.332990946072	4517.011691043326	6588.602799662015	3519.7446563213894	3544.315632181016	3500.1901548320548
g1135	3937.6892107980525	4240.032721039957	8276.776683791622	3648.70937033542	3055.1048594205054	3293.103458768256
g1136	5299.282905596975	6388.230081414929	5461.290777728943	5140.731907851589	4662.277163220975	5044.4541924570585
g1137	447.23880486096004	418.68914070276827	385.08450321102686	273.8020082144035	274.155030372501	237.4156244985151
g1138	546.6252059411734	777.7955959978349	606.584296614731	418.6393024147763	466.22771632209754	519.8416969288072
g1139	125.22686536106882	77.29645674512645	99.57330162184863	45.63366803573391	31.191290880703708	53.1239192327841
g114	302.1346592838486	351.0547410507826	336.31390649828467	357.1330541927002	400.56184078377396	356.22002569183223
g1140	2711.26102146822	2072.511246478703	1881.7321898333028	1642.8120492864207	1359.2836236432986	1499.0604118051076
g1141	2238.1817523264044	2078.95261787413	3796.994164906616	1765.8245457305732	1681.046413781084	1665.9661071401092
g1142	1299.9741261291906	1297.9363361785815	2030.0760881678934	1265.838269860793	1244.3683414512323	1274.2013500343414
g1143	353.8155878455595	301.13411273622177	585.7551876019972	321.4197487734302	431.7531316644777	353.9018910344017
g1144	236.53963457090777	175.5273705253913	440.96747861104393	81.34697345500393	119.84022285744057	102.38428070318389
g1145	3174.401650502014	3330.1890114358644	4921.7660515942325	5055.41678935	4168.14144979509	4438.455157427081
g1146	2031.4580380795608	1901.814904499882	2011.787114400615	1668.604992089227	1666.2715917849614	1590.6267307736155
g1147	868.6371454410646	529.8027972738876	595.4077015347275	857.1193300624805	769.9323906868442	777.7341775679591
g1148	206.72371424684374	207.73422750252732	223.53190160006835	295.62680597062405	241.32209260333923	281.07382721345766
g1149	638.0606949349697	412.24776930734106	461.2885605746865	759.8997764211342	750.2326280253471	740.4508451609506
g115	196.7850741388224	212.5652560490977	204.22687373460792	242.056847841719	269.23008970712675	228.91579742126964
g1150	749.3734641448086	582.944111286162	605.5682425165488	738.0749786649137	733.8161591407662	741.6099124896659
g1151	447.23880486096004	318.8478840736466	543.5889425274389	337.29232895977236	333.25431835699226	347.33384283834835
g1152	642.0361509781782	637.6957681472932	683.8044080765727	587.2854668946625	645.1672271640293	669.9409159974372
g1153	538.6742938547563	417.07879785391145	401.3413687819409	462.2888979272174	517.1187698642983	516.3644949426614
g1154	894.4776097219201	861.5334241383885	794.5543047784248	926.5618683777277	980.0631924094797	963.9576617148823
g1155	1810.820227681487	1686.0289627530706	1479.3747669531797	1620.9872515302002	1589.114188027431	1674.2727563292353
g1156	1538.5014887217026	1207.7571366426007	1350.3358964840493	1571.3854384478807	1559.5645440351855	1589.6608413330193
g1157	872.6126014842731	937.2195380346582	1000.813286709397	1450.3570145270212	1303.4676294357234	1277.0990183561296
g1158	272.3187389597846	233.49971308423613	281.4469851964497	236.10463027184068	285.6465585917077	254.02892287676758
g1159	801.0543927065196	789.0679959398325	720.3823556111294	1119.0169031371272	1055.5789492785518	926.2879735316354
g116	2180.537639699881	1869.608047522746	1707.9869390441586	2261.842676553768	2268.75599984908	2223.091136475925
g1160	673.8397993238465	597.4371969258732	606.584296614731	680.5368754894231	847.0897944443744	728.8601718737978
g1161	15253.824837791144	14602.588953433471	13845.76919592787	13632.562307544682	13105.267110560932	13430.692671488416
g1162	731.4839119503702	1236.7433079220232	907.3363096766411	966.2433188435832	843.8065006674582	901.7543817404951
g1163	661.9134311942208	842.2093099521069	772.2011146184179	1013.86105940261	945.5886077518599	997.7637921357449
g1164	1882.3784364592407	1995.2147897335763	2136.761768477017	1734.0793853578887	1810.736517969273	1931.5857033040297
g1165	681.7907114102635	718.2129105901332	609.6324589092774	704.3457457689365	753.5159218022633	658.929776374642
g1166	669.864343280638	729.4853105321308	807.7630080547925	553.5562339986852	658.3004022716941	566.5907458536573
g1167	345.8646757591424	378.43056948134824	327.1694196146455	275.78608073769624	316.83784947241134	282.81242820653057
g1168	1629.9369777154989	1611.9531917056577	1606.3815292259458	1908.6777674076532	1697.4628826656651	1792.3044459700757
g1169	1033.6185712342187	1372.0121072259944	1213.168593229462	1075.367307624686	1026.0293052863062	1000.6614604575332
g117	278.28192302459735	259.265198665945	311.92860814191357	307.5312411103807	379.2204312338188	335.7431695511955
g1170	164.98142579315416	172.3066848276777	156.47233112004784	166.6620919565934	114.9152821920663	115.32719920717129
g1171	1202.5754530705815	1404.2189642031303	1340.175355502228	1150.7620635098117	1076.920358828507	1092.227779426041
g1172	254.42918676534615	373.5995409347778	481.10161548923804	297.6108784939168	315.19620258395327	291.31225528377604
g1173	1723.3601947308994	2771.4000428825543	4423.391516435898	1992.00881338595	1841.9278088499768	1846.2010767553368
g1174	2576.09551599913	3128.896155328764	3559.7455329810887	3063.4079759640504	3053.4632125320472	3169.8559661481972
g1175	2214.329016067153	3797.1884376043367	6495.63384967835	2644.768673549274	2367.254813156566	2516.5283485290124
g1176	2578.083244020734	3038.716955792783	3424.6103379228653	3025.7105980214874	2931.9813427861486	2974.5531212596707
g1177	1433.1519035766764	2628.079529334299	4092.6659074776153	1678.5253547056907	1461.0657307277002	1623.0806159776434
g1178	1462.9678239007403	2568.4968439265976	4016.4618501139557	1620.9872515302002	1500.4652560506943	1613.4217215716828
g1179	2101.02851883571	2397.8005019477764	2808.373527375404	2355.0940851485284	2354.121638048901	2384.20149516735
g118	504.8829174874838	454.11668337761785	415.5661261564907	686.4890930593015	577.8597047372476	630.5326268211174
g1180	1675.654722212397	2603.924386601447	3426.6424461192296	2043.5946989915622	1946.9932097112946	1784.577330445307
g1181	421.39834058010456	518.53039733189	485.6738589310576	394.830432135263	288.9298523686238	334.58410222248017
g1182	461.1529010121899	325.2892554690738	274.3346065091748	367.05341680916405	398.92019389531583	411.27572380580847
g1183	1085.2994997959297	1330.1431931557177	1026.21463916395	1240.0453270579867	1165.5692908052438	1149.9879679736862
g1184	1035.606299255823	784.236967393262	789.4740342875142	1053.5425098684655	1083.4869463823393	950.242031658418
g1185	715.5820877775361	750.4197675672692	644.1782982474697	954.3388837038266	838.8815600020839	843.6078374166115
g1186	1146.919068465662	1125.629651350904	992.68485392394	1065.4469450082222	1081.8452994938814	1178.1919396390915
g1187	590.3552224164673	789.0679959398325	1100.3865883312455	686.4890930593015	733.8161591407662	734.0759748530165
g1188	502.8951894658795	444.45462628447706	382.03634091648047	650.7757876400315	571.2931171834153	599.4309868339238
g1189	814.9684888577494	835.7679385566797	825.0359277238887	688.4731655825942	810.9735628982964	822.3582697234978
g119	2250.10812045603	2294.7385596209415	2012.8031684987973	2644.768673549274	2644.693137305983	2459.540871533844
g1190	773.2262004040598	1181.9916510608919	1034.3430719494072	988.0681165998038	873.3561446597039	848.2441067314726
g1191	1238.3545574594582	1103.0848514669087	1131.8842653748916	1037.6699296821232	1195.1189347974896	1138.5904725746525
g1192	296.17147521903576	264.0962272125154	237.75665897461815	275.78608073769624	287.28820548016574	288.0282311857494
g1193	2031.4580380795608	2046.745760896994	1647.0236931532309	1345.201170792504	1206.610463016696	1320.1776874067145
g1194	166.9691538147584	162.6446277345369	139.19941145095166	75.39475588512559	55.81599420757506	77.8506889120436
g1195	1307.9250382156076	1288.2742790854406	1129.8521571785272	1267.8223423840857	1177.0608190244504	1233.8271714174255
g1196	186.84643403080108	215.78594174681132	176.79341308369044	204.3594698991562	147.7482199612281	172.12149831422047
g1197	1270.1582058051265	1175.5502796654646	1438.2245759768034	829.3423147363815	858.5813226635811	885.7206170266003
g1198	562.5270301140075	500.8166259944651	923.0851481984641	543.6358713822214	541.7434731911696	505.16017743174694
g12	81.49684888577494	101.45159947797846	112.27397784912525	79.36290093171115	106.70704774977585	87.12322754176591
g120	1021.6922031045932	954.9333093720829	1008.9417194948539	1087.2717427644427	1096.620121490004	1050.1149998160522
g1200	1262.2072937187095	1407.439649900844	2011.787114400615	1247.9816171511577	1116.3198841515011	1103.2389190488361
g1201	699.680263604702	803.5610815795437	771.1850605202359	912.6733607146782	794.5570940137155	898.08400186623
g1202	1226.4281893298325	1368.7914215282808	1526.1132554695575	1406.7074190145802	1411.8163240739573	1329.4502260364368
g1203	119.26368129625601	170.6963419788209	247.91719995643945	107.13991625781006	98.49881330748539	110.69092989231012
g1204	693.7170795398891	832.5472528589661	917.4968506584623	892.8326354817505	889.7726135442848	827.5740727027165
g1205	548.6129339627777	616.7613111121548	798.6185211711534	498.0022033464875	538.4601794142535	536.4549953070598
g1206	793.1034806201025	908.2333667552357	704.1254900402154	801.5652994102826	779.7822720175927	798.5973894848344
g1207	3874.081914106716	3640.985181265227	3730.950648524777	3898.7025082703103	3800.4125467804784	3881.9096617556233
g1208	139.14096151229867	214.17559889795453	183.90579177096532	176.5824545730573	131.3317510766472	142.951637208219
g1209	41.7422884536896	70.85508534969924	92.46092293457373	53.56995812890503	41.04117221145225	59.498789540718185
g121	488.9810933146496	515.3097116341763	551.717375312896	434.51188260111854	469.51101009901373	484.2969655148717
g1210	964.0480904780694	1029.0090804194958	938.833986720287	910.6892881913855	1003.0462488478929	1015.5361578427127
g1211	159.01824172834134	181.9687419208185	334.2817983019204	101.18769868793171	187.14774528422225	105.66830480121054
g1212	155.04278568513283	164.25497058339369	243.85298356371092	126.98064149073784	111.63198841515012	110.49775200419091
g1213	492.9565493578582	431.57188349362264	621.8251080874629	539.6677263356358	439.9613661067681	477.1493836544608
g1214	1071.3854036446999	1016.1263376286414	996.7490703166684	1285.6789950937207	1421.6662054047058	1313.9959949868996
g1215	2886.1810873693953	2679.6105004977167	2367.40604876436	2863.01665111148	2741.55030372501	2855.7487200663536
g1216	166.9691538147584	152.98257064139608	179.84157537823683	178.5665270963501	157.59810129197663	163.04213757261738
g1217	2484.6600270053336	3412.316496727561	3448.4876092301456	3567.3623968804163	3114.2041474049965	3294.0693482088523
g1218	924.2935300459841	792.288681637546	745.7837080656826	980.1318265066327	948.871901528776	894.0272662157265
g1219	198.7728021604267	198.0721704093865	254.01352454553222	150.78951177025118	147.7482199612281	177.9168349577969
g122	4186.155213498586	4302.836092145372	3791.913894415705	4906.611350103041	4742.7178607554215	4829.447202980372
g1220	1540.4892167433068	1412.2706784474144	1308.677678458582	1257.9019797676217	1401.9664427432087	1262.997032523427
g1221	1188.6613569193516	1591.0187346705193	1324.934544029496	1136.8735558467622	1178.7024659129086	1112.5114576785586
g1222	2341.5436094498264	2114.38016054898	1925.4225160551343	1962.2477255365582	1848.4943964038093	1896.813683442571
g1223	576.4411262652374	758.4714818115532	650.2746228365625	545.6199439055141	517.1187698642983	572.1929046091145
g1224	1594.157873326622	1919.5286758373068	1993.4981406333368	1335.2808081760402	1275.559632331936	1390.1080829058703
g1225	139.14096151229867	196.4618275605297	177.80946718187255	136.90100410720174	123.12351663435675	139.66761311019238
g1226	1854.550244156781	1338.1949074000015	1535.2577423531968	1543.608423121782	1444.6492618431191	1492.6855414971735
g1227	276.2941950029931	516.9200544830331	598.4558638292739	404.75079475172686	420.261603445271	391.37840132952937
g1228	785.1525685336854	980.6987949537918	1127.8200489821631	1190.4435139756672	1154.0777625860374	1138.010938910295
g1229	1536.5137607000984	2156.2490746192566	2125.5851733970135	1517.8154803189757	1564.4894847005598	1549.4798406042225
g123	266.35555489497176	169.0859991299641	270.27039011644626	174.59838204976452	247.8886801571716	187.1893735875192
g1230	763.2875602960385	768.1335389046941	849.4212260802598	869.0237652022371	717.3996902561853	794.9270096105693
g1231	367.7296839967894	230.27902738652253	431.82299172740477	230.15241270196233	315.19620258395327	296.1417024867564
g1232	306.1101153270571	539.4648543670284	919.5289588548267	355.14898166940736	359.5206685723217	365.49256432155454
g1233	308.09784334866134	331.730626864501	444.0156409055903	305.5471685870879	400.56184078377396	321.4480058303736
g1234	1101.2013239687637	1000.0229091400734	975.4119342548437	1107.1124679973705	1073.6370650515908	1103.818452713194
g1235	220.6378103980736	304.3547984339354	271.28644421462843	204.3594698991562	195.35597972651271	195.10966700040703
g1236	25.840464280855468	45.08959976799043	37.59400163273877	25.792942802806124	31.191290880703708	32.64706309214731
g1237	61.619568669732274	72.46542819855604	103.63751801457715	75.39475588512559	100.14046019594349	81.52106878630869
g1238	174.9200659011755	219.00662744452492	279.4148770000854	259.913500551354	239.68044571488113	236.83609083415746
g1239	2063.261686425229	2523.407244158607	2676.2864946117274	1579.321728541052	1521.8066656006495	1501.7649022387766
g124	944.1708102620267	877.6368526269565	835.19646870571	882.9122728652866	929.1721388672789	899.0498913068261
g1240	2482.6722989837294	3531.4818675429647	2943.5087224336276	3287.6081710961344	3211.061313824024	3299.2851511880713
g1241	316.0487554350784	268.92725575908577	485.6738589310576	265.86571812123236	277.4383241494172	303.48246223528656
g1242	2655.6046368633006	2489.590044332614	2551.3118405353257	2847.1440709251374	2789.158063490295	2971.8486308260017
g1243	5005.099158399544	4043.570893479427	3820.3634091648046	5273.664766912206	5121.9382919892405	5314.1305242714825
g1244	1455.0169118143233	1331.7535360045745	1200.9759440512764	1718.2068051715464	1850.1360432922675	1800.9974509354404
g1245	2387.2613539467243	2723.0897574168503	2431.4174569498346	2932.459189426727	3147.0370851741586	3088.721253138127
g1246	35.7791043888768	30.596514128279217	36.57794753455664	21.824797756220566	36.11623154607798	32.26070731590889
g1247	518.7970136387137	425.1305120981954	414.5500720583086	523.7951461492936	513.8354760873822	507.28513420105827
g1248	564.5147581356118	571.6717113441644	528.348131054707	561.4925240918564	559.8015889642087	597.6923858408509
g1249	1441.1028156630935	1566.8635919376673	1938.6312193315018	1624.9553965767857	1429.8744398469964	1451.9250071040192
g125	550.6006619843819	600.6578826235867	615.7287834983701	730.1386885717426	684.5667524870236	700.6562002083924
g1250	4190.130669541794	3961.4434081877303	3555.173289539269	3208.2452701644233	3220.9111951547725	3063.801305570748
g1251	731.4839119503702	753.6404532649829	691.9328408620298	640.8554250235675	643.5255802755713	663.5660456895031
g1252	600.2938625244886	634.4750824495795	480.59358844014696	523.7951461492936	454.73618810289094	518.2962738238535
g1253	1315.8759503020246	1673.1462199622163	1711.035101338705	1920.58220254741	2038.9254354649477	2013.879483642815
g1254	18076.398628469204	18939.242245404836	16473.285093826857	22483.50983395377	23107.821601936073	23045.54251895798
g1255	938.2076261972139	784.236967393262	730.5428965929507	726.170543525157	868.4312039943296	756.0982540986071
g1256	912.3671619163584	800.3403958818301	736.6392211820435	775.7723566074765	717.3996902561853	781.4045574422242
g1257	1007.7781069533632	998.4125662912165	896.1597145966376	1474.1658848065347	1405.249736520125	1515.8668880714793
g1258	1309.9127662372118	1360.7397072839967	1347.287734189503	1678.5253547056907	1462.707377616158	1638.3416691390614
g1259	2089.1021507060846	2735.972500207705	2343.020750407989	2698.338631678179	2825.2742950363727	2610.412802154951
g126	425.3737966233131	396.144340818773	367.81158354193064	434.51188260111854	420.261603445271	422.67321920484216
g1260	186.84643403080108	127.21708505968728	154.4402229236836	132.93285906061618	149.3898668496862	150.87193062110683
g1261	1592.1701453050177	1476.6843924016864	1396.0583309022452	1926.5344201172882	1799.2449897500667	1806.985965467136
g1262	3174.401650502014	3075.75484131649	2856.1280699899644	3438.3976828663854	3659.2309143730827	3434.316494983402
g1263	2180.537639699881	2128.8732461886907	2013.8192225969794	2626.912020839639	2595.4437306522404	2636.4918170510446
g1264	162.99369777154988	146.5411992459689	155.45627702186573	128.96471401403062	211.7724486110936	149.71286329239155
g1265	1091.2626838607425	884.0782240223837	812.8432785457031	660.6961502564953	553.2350014103763	599.624164722043
g1266	93.42321701540054	98.23091378026486	69.59970572547583	47.617740559026686	65.6658755383236	41.340068057511985
